-115.33,-0.0044252
-129.99,-0.0016579
-14.29,-0.003326
-74.55,-0.0050766
-15,-0.0052886
-31.5,-0.0080052
-14.2,-0.0068082
-100,-0.0101569
-40.3,-0.0046086
-6.3,-0.0115503
37.6,0.00155422
-96.98,-0.0046326
-30,-0.0030314
-18.99,-0.0011779
-1102,-0.0087459
2000,-0.0102879
25,0.00215347
-25.16,-0.004308
-5.38,-0.0006552
-27,-0.0090126
-60.8,-0.0070254
-9,-0.0086194
-21.05,-0.0029653
-51.76,-0.0044252
-20,-0.0031597
-180,-0.0077107
-40,-0.0036865
-5.5,-0.0025605
30,0.00215347
-0.54,0.00674311
-18.13,-0.0043535
-60,-0.0030314
-1,-0.0030314
1,0.00215347
-269.99,0.00096631
-80,-0.0030314
-58,-0.0029147
26,0.00215347
5,0.00215347
-12,-0.0025605
90,0.00215347
45,0.00215347
13.75,-0.0041083
13.75,-0.0073682
13.75,-0.0054933
-55.2,-0.0086995
-21.05,-0.0029653
-52.2,-0.0060107
75,0.00152562
-30.25,-0.0066323
-12.18,-0.0080052
-14.5,-0.0040721
-6.8,-0.0061917
-60,-0.0066041
-4000,-0.0127115
400,-0.0089862
-15,-0.0092463
4230.33,-0.0045201
-34.99,-0.0109919
-8,-0.0054418
-18.5,-0.0054418
-12.5,-0.0054418
-111.04,-0.0062692
-150,-0.00523
-23.1,-0.0039995
-4,-0.0078997
-17,-0.0092463
-300,-0.0062855
-0.5,0.00674311
-16.77,-0.0032634
-20,-0.0071153
-9,-0.0086194
300,-0.006056
-21.05,-0.0029653
-9.8,-0.0050952
-9,-0.0086194
-3.7,-0.0086194
-31.88,-0.0046086
74,0.00215347
5,0.00215347
-20.89,-0.0011779
-14.6,-0.0022036
-14.04,-0.0006552
-1,-0.0037825
-10.1,-0.0094079
-11000,-0.0127115
6028.98,-0.0011146
-4.69,-0.0007778
-33,-0.0090126
-12.4,-0.0050952
-9,-0.0086194
-39,-0.0088654
-21.05,-0.0029653
